"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"CYB561A3","Mel-285","Eye","Melanoma","0.30031","5.665","SIDM01793","SIDG05812","","Broad"
"KLHL41","Mel-285","Eye","Melanoma","0.30037","5.74","SIDM01793","SIDG13889","","Broad"
"TGM4","Mel-285","Eye","Melanoma","0.30041","5.74","SIDM01793","SIDG37595","","Broad"
"ITPRIP","Mel-285","Eye","Melanoma","0.30047","5.701","SIDM01793","SIDG13351","","Broad"
"DOK5","Mel-285","Eye","Melanoma","0.3005","6.105","SIDM01793","SIDG06880","","Broad"
"ZIK1","Mel-285","Eye","Melanoma","0.30057","5.825","SIDM01793","SIDG41631","","Broad"
"PRRG2","Mel-285","Eye","Melanoma","0.30058","5.825","SIDM01793","SIDG25946","","Broad"
"LGALS7","Mel-285","Eye","Melanoma","0.30059","5.667","SIDM01793","SIDG14551","","Broad"
"C8B","Mel-285","Eye","Melanoma","0.3006","5.85","SIDM01793","SIDG02922","","Broad"
"SASH3","Mel-285","Eye","Melanoma","0.30064","5.825","SIDM01793","SIDG33696","","Broad"
"ZFYVE21","Mel-285","Eye","Melanoma","0.30067","5.809","SIDM01793","SIDG41612","","Broad"
"FITM1","Mel-285","Eye","Melanoma","0.30069","5.668","SIDM01793","SIDG09138","","Broad"
"PDE4B","Mel-285","Eye","Melanoma","0.3008","5.744","SIDM01793","SIDG24229","","Broad"
"ST3GAL2","Mel-285","Eye","Melanoma","0.30084","5.704","SIDM01793","SIDG36576","","Broad"
"OGFOD1","Mel-285","Eye","Melanoma","0.30085","5.744","SIDM01793","SIDG22621","","Broad"
"LRRC36","Mel-285","Eye","Melanoma","0.30089","5.669","SIDM01793","SIDG16823","","Broad"
"EHBP1","Mel-285","Eye","Melanoma","0.30094","5.811","SIDM01793","SIDG07471","","Broad"
"CCL1","Mel-285","Eye","Melanoma","0.30097","5.745","SIDM01793","SIDG03794","","Broad"
"FOXK2","Mel-285","Eye","Melanoma","0.30106","5.745","SIDM01793","SIDG09306","","Broad"
"TCF7","Mel-285","Eye","Melanoma","0.30106","5.829","SIDM01793","SIDG37344","","Broad"
"TMC1","Mel-285","Eye","Melanoma","0.30107","5.706","SIDM01793","SIDG37822","","Broad"
"ZSWIM8","Mel-285","Eye","Melanoma","0.30115","5.854","SIDM01793","SIDG42458","","Broad"
"NHLH2","Mel-285","Eye","Melanoma","0.30121","5.672","SIDM01793","SIDG21824","","Broad"
"PYCARD","Mel-285","Eye","Melanoma","0.30129","5.672","SIDM01793","SIDG26391","","Broad"
"KLF9","Mel-285","Eye","Melanoma","0.30131","5.855","SIDM01793","SIDG13828","","Broad"
"GNA12","Mel-285","Eye","Melanoma","0.30139","5.748","SIDM01793","SIDG10275","","Broad"
"GDF15","Mel-285","Eye","Melanoma","0.3015","5.815","SIDM01793","SIDG09990","","Broad"
"PLIN3","Mel-285","Eye","Melanoma","0.30159","5.71","SIDM01793","SIDG25026","","Broad"
"RAB42","Mel-285","Eye","Melanoma","0.3016","5.78","SIDM01793","SIDG26555","","Broad"
"EXD2","Mel-285","Eye","Melanoma","0.3016","5.75","SIDM01793","SIDG08193","","Broad"
"PRSS16","Mel-285","Eye","Melanoma","0.30176","5.676","SIDM01793","SIDG25969","","Broad"
"MED13","Mel-285","Eye","Melanoma","0.3018","5.781","SIDM01793","SIDG17495","","Broad"
"TMEM198","Mel-285","Eye","Melanoma","0.30184","6.116","SIDM01793","SIDG38059","","Broad"
"FHL1","Mel-285","Eye","Melanoma","0.30185","5.581","SIDM01793","SIDG09112","","Broad"
"MOB3B","Mel-285","Eye","Melanoma","0.30195","5.819","SIDM01793","SIDG19886","","Broad"
"SLC25A15","Mel-285","Eye","Melanoma","0.30197","5.677","SIDM01793","SIDG34810","","Broad"
"ORMDL3","Mel-285","Eye","Melanoma","0.30201","5.752","SIDM01793","SIDG23628","","Broad"
"CCDC92","Mel-285","Eye","Melanoma","0.30203","5.753","SIDM01793","SIDG03696","","Broad"
"MIA","Mel-285","Eye","Melanoma","0.30208","5.861","SIDM01793","SIDG17714","","Broad"
"SFTPC","Mel-285","Eye","Melanoma","0.30212","5.861","SIDM01793","SIDG34283","","Broad"
"HP","Mel-285","Eye","Melanoma","0.30227","5.755","SIDM01793","SIDG11907","","Broad"
"ZCWPW1","Mel-285","Eye","Melanoma","0.30238","5.786","SIDM01793","SIDG41514","","Broad"
"FIS1","Mel-285","Eye","Melanoma","0.30239","5.715","SIDM01793","SIDG09137","","Broad"
"ZDHHC21","Mel-285","Eye","Melanoma","0.30242","5.863","SIDM01793","SIDG41545","","Broad"
"RCAN3","Mel-285","Eye","Melanoma","0.30255","5.864","SIDM01793","SIDG26951","","Broad"
"ANKLE1","Mel-285","Eye","Melanoma","0.30255","5.757","SIDM01793","SIDG01002","","Broad"
"VWC2","Mel-285","Eye","Melanoma","0.30266","5.865","SIDM01793","SIDG40958","","Broad"
"C22orf23","Mel-285","Eye","Melanoma","0.30267","5.587","SIDM01793","SIDG03248","","Broad"
"PRR16","Mel-285","Eye","Melanoma","0.30271","5.758","SIDM01793","SIDG25911","","Broad"
"PPT1","Mel-285","Eye","Melanoma","0.30271","5.866","SIDM01793","SIDG25623","","Broad"
"KDELR3","Mel-285","Eye","Melanoma","0.30274","5.788","SIDM01793","SIDG13627","","Broad"
"ZFP2","Mel-285","Eye","Melanoma","0.30275","5.825","SIDM01793","SIDG41573","","Broad"
"PRSS35","Mel-285","Eye","Melanoma","0.30276","5.842","SIDM01793","SIDG25977","","Broad"
"BIRC2","Mel-285","Eye","Melanoma","0.30277","6.123","SIDM01793","SIDG02302","","Broad"
"PGF","Mel-285","Eye","Melanoma","0.30285","5.825","SIDM01793","SIDG24460","","Broad"
"SLC1A6","Mel-285","Eye","Melanoma","0.30291","5.589","SIDM01793","SIDG34535","","Broad"
"PNCK","Mel-285","Eye","Melanoma","0.30315","5.828","SIDM01793","SIDG25118","","Broad"
"AMIGO2","Mel-285","Eye","Melanoma","0.30315","5.791","SIDM01793","SIDG00927","","Broad"
"RGR","Mel-285","Eye","Melanoma","0.30316","5.686","SIDM01793","SIDG27136","","Broad"
"FADD","Mel-285","Eye","Melanoma","0.30317","5.591","SIDM01793","SIDG08310","","Broad"
"EIF3K","Mel-285","Eye","Melanoma","0.30323","5.87","SIDM01793","SIDG07556","","Broad"
"STXBP3","Mel-285","Eye","Melanoma","0.30327","5.722","SIDM01793","SIDG36812","","Broad"
"TCP11L2","Mel-285","Eye","Melanoma","0.30327","5.87","SIDM01793","SIDG37378","","Broad"
"C20orf27","Mel-285","Eye","Melanoma","0.30334","5.793","SIDM01793","SIDG03213","","Broad"
"A4GNT","Mel-285","Eye","Melanoma","0.30338","5.793","SIDM01793","SIDG00012","","Broad"
"NFKBID","Mel-285","Eye","Melanoma","0.30338","5.592","SIDM01793","SIDG21797","","Broad"
"CKB","Mel-285","Eye","Melanoma","0.3034","5.763","SIDM01793","SIDG04737","","Broad"
"ASTE1","Mel-285","Eye","Melanoma","0.30341","5.763","SIDM01793","SIDG01698","","Broad"
"TSSK2","Mel-285","Eye","Melanoma","0.30341","5.83","SIDM01793","SIDG39746","","Broad"
"OTOF","Mel-285","Eye","Melanoma","0.30346","5.764","SIDM01793","SIDG23681","","Broad"
"ABCF3","Mel-285","Eye","Melanoma","0.30347","5.764","SIDM01793","SIDG00106","","Broad"
"CXorf65","Mel-285","Eye","Melanoma","0.30348","6.129","SIDM01793","SIDG05788","","Broad"
"MSH5","Mel-285","Eye","Melanoma","0.3035","5.688","SIDM01793","SIDG20311","","Broad"
"SERPINB7","Mel-285","Eye","Melanoma","0.30352","5.794","SIDM01793","SIDG34172","","Broad"
"TTC19","Mel-285","Eye","Melanoma","0.30356","5.794","SIDM01793","SIDG39777","","Broad"
"MED13L","Mel-285","Eye","Melanoma","0.30357","5.765","SIDM01793","SIDG17496","","Broad"
"ACTR3B","Mel-285","Eye","Melanoma","0.30363","5.765","SIDM01793","SIDG00325","","Broad"
"AQP11","Mel-285","Eye","Melanoma","0.30363","5.689","SIDM01793","SIDG01308","","Broad"
"NLRP5","Mel-285","Eye","Melanoma","0.30378","5.849","SIDM01793","SIDG21939","","Broad"
"SIAE","Mel-285","Eye","Melanoma","0.304","5.727","SIDM01793","SIDG34417","","Broad"
"TEX47","Mel-285","Eye","Melanoma","0.30401","5.875","SIDM01793","SIDG37518","","Broad"
"CDH9","Mel-285","Eye","Melanoma","0.30408","5.597","SIDM01793","SIDG04110","","Broad"
"ARFGAP3","Mel-285","Eye","Melanoma","0.30412","5.769","SIDM01793","SIDG01344","","Broad"
"PDE1B","Mel-285","Eye","Melanoma","0.30412","5.693","SIDM01793","SIDG24223","","Broad"
"TIGD7","Mel-285","Eye","Melanoma","0.30419","5.769","SIDM01793","SIDG37704","","Broad"
"KCNN3","Mel-285","Eye","Melanoma","0.30419","5.852","SIDM01793","SIDG13570","","Broad"
"MBD1","Mel-285","Eye","Melanoma","0.30422","5.853","SIDM01793","SIDG17354","","Broad"
"RCAN2","Mel-285","Eye","Melanoma","0.30427","5.8","SIDM01793","SIDG26950","","Broad"
"SLC14A1","Mel-285","Eye","Melanoma","0.30432","5.729","SIDM01793","SIDG34687","","Broad"
"ZBP1","Mel-285","Eye","Melanoma","0.30433","5.8","SIDM01793","SIDG41416","","Broad"
"ZMYND15","Mel-285","Eye","Melanoma","0.3044","5.771","SIDM01793","SIDG41667","","Broad"
"DCAF12L2","Mel-285","Eye","Melanoma","0.30453","6.137","SIDM01793","SIDG06104","","Broad"
"GRIN2C","Mel-285","Eye","Melanoma","0.30469","5.602","SIDM01793","SIDG10666","","Broad"
"MAGI2","Mel-285","Eye","Melanoma","0.30481","5.698","SIDM01793","SIDG17125","","Broad"
"TIMD4","Mel-285","Eye","Melanoma","0.30491","5.882","SIDM01793","SIDG37706","","Broad"
"FAM83G","Mel-285","Eye","Melanoma","0.30493","5.775","SIDM01793","SIDG08461","","Broad"
"CD247","Mel-285","Eye","Melanoma","0.30494","5.699","SIDM01793","SIDG04014","","Broad"
"KCNA6","Mel-285","Eye","Melanoma","0.30494","5.775","SIDM01793","SIDG13479","","Broad"
"IRGQ","Mel-285","Eye","Melanoma","0.30502","5.859","SIDM01793","SIDG13237","","Broad"
"RGS5","Mel-285","Eye","Melanoma","0.30508","5.604","SIDM01793","SIDG27141","","Broad"
"FAM104A","Mel-285","Eye","Melanoma","0.30535","6.144","SIDM01793","SIDG08538","","Broad"
"CCER1","Mel-285","Eye","Melanoma","0.30537","5.778","SIDM01793","SIDG03787","","Broad"
"TNFRSF14","Mel-285","Eye","Melanoma","0.30539","5.845","SIDM01793","SIDG38237","","Broad"
"IL17RC","Mel-285","Eye","Melanoma","0.3055","6.145","SIDM01793","SIDG12995","","Broad"
"OTUD6A","Mel-285","Eye","Melanoma","0.30566","5.704","SIDM01793","SIDG23708","","Broad"
"DAAM1","Mel-285","Eye","Melanoma","0.30589","5.782","SIDM01793","SIDG06015","","Broad"
"SPARC","Mel-285","Eye","Melanoma","0.30603","5.891","SIDM01793","SIDG36158","","Broad"
"PLEKHA8","Mel-285","Eye","Melanoma","0.30611","5.891","SIDM01793","SIDG24991","","Broad"
"LINGO3","Mel-285","Eye","Melanoma","0.30615","5.85","SIDM01793","SIDG16608","","Broad"
"SPP2","Mel-285","Eye","Melanoma","0.30635","5.613","SIDM01793","SIDG36339","","Broad"
"SLC25A32","Mel-285","Eye","Melanoma","0.30641","5.786","SIDM01793","SIDG34839","","Broad"
"BAALC","Mel-285","Eye","Melanoma","0.30644","5.786","SIDM01793","SIDG02064","","Broad"
"ZNF300","Mel-285","Eye","Melanoma","0.30646","6.153","SIDM01793","SIDG41921","","Broad"
"MEFV","Mel-285","Eye","Melanoma","0.30652","5.745","SIDM01793","SIDG17543","","Broad"
"DZIP1L","Mel-285","Eye","Melanoma","0.30659","5.854","SIDM01793","SIDG07225","","Broad"
"MRTFB","Mel-285","Eye","Melanoma","0.30661","5.871","SIDM01793","SIDG19776","","Broad"
"IL1F10","Mel-285","Eye","Melanoma","0.30662","5.871","SIDM01793","SIDG12935","","Broad"
"CFAP52","Mel-285","Eye","Melanoma","0.30673","5.872","SIDM01793","SIDG04434","","Broad"
"DSG1","Mel-285","Eye","Melanoma","0.30677","5.855","SIDM01793","SIDG07010","","Broad"
"MAGI3","Mel-285","Eye","Melanoma","0.30683","5.789","SIDM01793","SIDG17130","","Broad"
"TUBB6","Mel-285","Eye","Melanoma","0.30688","5.748","SIDM01793","SIDG39924","","Broad"
"RASD1","Mel-285","Eye","Melanoma","0.30693","5.856","SIDM01793","SIDG26740","","Broad"
"TACSTD2","Mel-285","Eye","Melanoma","0.307","5.618","SIDM01793","SIDG37069","","Broad"
"FUNDC1","Mel-285","Eye","Melanoma","0.307","5.857","SIDM01793","SIDG09610","","Broad"
"PBXIP1","Mel-285","Eye","Melanoma","0.307","5.82","SIDM01793","SIDG24000","","Broad"
"GPR15","Mel-285","Eye","Melanoma","0.30707","6.158","SIDM01793","SIDG10499","","Broad"
"PHF20","Mel-285","Eye","Melanoma","0.30708","5.874","SIDM01793","SIDG24555","","Broad"
"DIO1","Mel-285","Eye","Melanoma","0.30712","5.619","SIDM01793","SIDG06575","","Broad"
"FAM126B","Mel-285","Eye","Melanoma","0.30715","5.75","SIDM01793","SIDG08569","","Broad"
"RCCD1","Mel-285","Eye","Melanoma","0.30716","5.875","SIDM01793","SIDG26967","","Broad"
"SERINC2","Mel-285","Eye","Melanoma","0.30721","5.792","SIDM01793","SIDG34144","","Broad"
"GEM","Mel-285","Eye","Melanoma","0.30722","5.858","SIDM01793","SIDG10003","","Broad"
"CRYBG1","Mel-285","Eye","Melanoma","0.30725","5.716","SIDM01793","SIDG05463","","Broad"
"ZNF462","Mel-285","Eye","Melanoma","0.30733","5.751","SIDM01793","SIDG42023","","Broad"
"C17orf98","Mel-285","Eye","Melanoma","0.30738","5.793","SIDM01793","SIDG03171","","Broad"
"PRIMPOL","Mel-285","Eye","Melanoma","0.30739","5.621","SIDM01793","SIDG25768","","Broad"
"SYT13","Mel-285","Eye","Melanoma","0.30744","5.823","SIDM01793","SIDG37027","","Broad"
"LRRC7","Mel-285","Eye","Melanoma","0.3075","5.823","SIDM01793","SIDG16793","","Broad"
"ZIC3","Mel-285","Eye","Melanoma","0.30751","5.86","SIDM01793","SIDG41627","","Broad"
"MAP2K1","Mel-285","Eye","Melanoma","0.30753","5.824","SIDM01793","SIDG17191","","Broad"
"ABCB9","Mel-285","Eye","Melanoma","0.30754","6.161","SIDM01793","SIDG00070","","Broad"
"ACTBL2","Mel-285","Eye","Melanoma","0.30755","5.861","SIDM01793","SIDG00263","","Broad"
"TRIM2","Mel-285","Eye","Melanoma","0.30756","5.622","SIDM01793","SIDG39049","","Broad"
"ELOVL7","Mel-285","Eye","Melanoma","0.30756","5.824","SIDM01793","SIDG07739","","Broad"
"MAN1C1","Mel-285","Eye","Melanoma","0.3076","5.719","SIDM01793","SIDG17163","","Broad"
"NMNAT2","Mel-285","Eye","Melanoma","0.3076","5.878","SIDM01793","SIDG21977","","Broad"
"DSG4","Mel-285","Eye","Melanoma","0.30766","5.623","SIDM01793","SIDG07015","","Broad"
"APPL1","Mel-285","Eye","Melanoma","0.30772","5.796","SIDM01793","SIDG01287","","Broad"
"TSPAN5","Mel-285","Eye","Melanoma","0.30778","5.624","SIDM01793","SIDG39682","","Broad"
"NXPH1","Mel-285","Eye","Melanoma","0.3078","5.797","SIDM01793","SIDG22529","","Broad"
"FNDC5","Mel-285","Eye","Melanoma","0.30791","5.625","SIDM01793","SIDG09239","","Broad"
"SIRPG","Mel-285","Eye","Melanoma","0.30802","5.864","SIDM01793","SIDG34481","","Broad"
"HS3ST1","Mel-285","Eye","Melanoma","0.30815","5.907","SIDM01793","SIDG11964","","Broad"
"NAT9","Mel-285","Eye","Melanoma","0.30816","5.757","SIDM01793","SIDG21379","","Broad"
"LRRC26","Mel-285","Eye","Melanoma","0.30816","5.907","SIDM01793","SIDG16813","","Broad"
"RYR3","Mel-285","Eye","Melanoma","0.30816","5.799","SIDM01793","SIDG33563","","Broad"
"NEGR1","Mel-285","Eye","Melanoma","0.30818","5.8","SIDM01793","SIDG21686","","Broad"
"SPAG1","Mel-285","Eye","Melanoma","0.30824","5.723","SIDM01793","SIDG36133","","Broad"
"GCLC","Mel-285","Eye","Melanoma","0.3083","6.167","SIDM01793","SIDG09944","","Broad"
"ESD","Mel-285","Eye","Melanoma","0.30838","5.628","SIDM01793","SIDG08122","","Broad"
"OMG","Mel-285","Eye","Melanoma","0.30841","5.801","SIDM01793","SIDG22657","","Broad"
"POLR3G","Mel-285","Eye","Melanoma","0.30863","5.911","SIDM01793","SIDG25248","","Broad"
"KCTD11","Mel-285","Eye","Melanoma","0.30871","5.727","SIDM01793","SIDG13610","","Broad"
"OCEL1","Mel-285","Eye","Melanoma","0.30872","5.887","SIDM01793","SIDG22569","","Broad"
"ZNF700","Mel-285","Eye","Melanoma","0.30882","5.833","SIDM01793","SIDG42229","","Broad"
"TMEM170A","Mel-285","Eye","Melanoma","0.30887","5.805","SIDM01793","SIDG38025","","Broad"
"ENO1","Mel-285","Eye","Melanoma","0.30889","5.728","SIDM01793","SIDG07797","","Broad"
"PRAG1","Mel-285","Eye","Melanoma","0.30892","5.805","SIDM01793","SIDG25644","","Broad"
"TUT4","Mel-285","Eye","Melanoma","0.30911","5.806","SIDM01793","SIDG41505","","Broad"
"AIFM3","Mel-285","Eye","Melanoma","0.30914","5.835","SIDM01793","SIDG00683","","Broad"
"C9orf40","Mel-285","Eye","Melanoma","0.30916","5.836","SIDM01793","SIDG02966","","Broad"
"TMEM94","Mel-285","Eye","Melanoma","0.30923","6.175","SIDM01793","SIDG37943","","Broad"
"VSTM2A","Mel-285","Eye","Melanoma","0.30934","5.837","SIDM01793","SIDG40922","","Broad"
"PDIA6","Mel-285","Eye","Melanoma","0.30943","5.808","SIDM01793","SIDG24268","","Broad"
"SPRY2","Mel-285","Eye","Melanoma","0.30943","5.808","SIDM01793","SIDG36364","","Broad"
"KYAT3","Mel-285","Eye","Melanoma","0.30947","6.177","SIDM01793","SIDG14316","","Broad"
"SYT17","Mel-285","Eye","Melanoma","0.30952","5.893","SIDM01793","SIDG37032","","Broad"
"AFAP1","Mel-285","Eye","Melanoma","0.30956","5.733","SIDM01793","SIDG00562","","Broad"
"ZNF880","Mel-285","Eye","Melanoma","0.3096","5.893","SIDM01793","SIDG42374","","Broad"
"DNMT3B","Mel-285","Eye","Melanoma","0.30961","5.894","SIDM01793","SIDG06850","","Broad"
"DLG4","Mel-285","Eye","Melanoma","0.30967","5.918","SIDM01793","SIDG06627","","Broad"
"ASGR1","Mel-285","Eye","Melanoma","0.30991","5.92","SIDM01793","SIDG01643","","Broad"
"MCOLN3","Mel-285","Eye","Melanoma","0.30998","5.921","SIDM01793","SIDG17436","","Broad"
"AK7","Mel-285","Eye","Melanoma","0.31009","5.842","SIDM01793","SIDG00723","","Broad"
"CALB2","Mel-285","Eye","Melanoma","0.31012","5.88","SIDM01793","SIDG03353","","Broad"
"SLC35G3","Mel-285","Eye","Melanoma","0.31015","5.898","SIDM01793","SIDG34941","","Broad"
"TGM5","Mel-285","Eye","Melanoma","0.31017","5.843","SIDM01793","SIDG37596","","Broad"
"ZNF474","Mel-285","Eye","Melanoma","0.31021","6.183","SIDM01793","SIDG42030","","Broad"
"GLB1L","Mel-285","Eye","Melanoma","0.31023","5.923","SIDM01793","SIDG10149","","Broad"
"VPS4B","Mel-285","Eye","Melanoma","0.31025","5.923","SIDM01793","SIDG40866","","Broad"
"C18orf54","Mel-285","Eye","Melanoma","0.31034","5.642","SIDM01793","SIDG03186","","Broad"
"ZNF652","Mel-285","Eye","Melanoma","0.31039","5.739","SIDM01793","SIDG42187","","Broad"
"DMRT1","Mel-285","Eye","Melanoma","0.31044","6.184","SIDM01793","SIDG06675","","Broad"
"LRRC8B","Mel-285","Eye","Melanoma","0.31046","5.816","SIDM01793","SIDG16795","","Broad"
"IDH2","Mel-285","Eye","Melanoma","0.31046","5.643","SIDM01793","SIDG12287","","Broad"
"WIZ","Mel-285","Eye","Melanoma","0.31047","5.925","SIDM01793","SIDG41142","","Broad"
"MX2","Mel-285","Eye","Melanoma","0.3105","5.74","SIDM01793","SIDG21075","","Broad"
"FBXO42","Mel-285","Eye","Melanoma","0.31051","5.818","SIDM01793","SIDG08907","","Broad"
"GUCY2F","Mel-285","Eye","Melanoma","0.31055","5.644","SIDM01793","SIDG10864","","Broad"
"HRCT1","Mel-285","Eye","Melanoma","0.31058","5.925","SIDM01793","SIDG11952","","Broad"
"RNFT2","Mel-285","Eye","Melanoma","0.31068","5.926","SIDM01793","SIDG29190","","Broad"
"SETD6","Mel-285","Eye","Melanoma","0.31069","5.819","SIDM01793","SIDG34213","","Broad"
"HGF","Mel-285","Eye","Melanoma","0.31085","5.819","SIDM01793","SIDG11219","","Broad"
"CTSA","Mel-285","Eye","Melanoma","0.31085","5.848","SIDM01793","SIDG05683","","Broad"
"EVC2","Mel-285","Eye","Melanoma","0.31088","5.848","SIDM01793","SIDG08178","","Broad"
"NTPCR","Mel-285","Eye","Melanoma","0.31088","5.903","SIDM01793","SIDG22385","","Broad"
"FHOD1","Mel-285","Eye","Melanoma","0.31093","5.904","SIDM01793","SIDG09116","","Broad"
"FBXO32","Mel-285","Eye","Melanoma","0.31098","6.189","SIDM01793","SIDG08897","","Broad"
"CLEC4A","Mel-285","Eye","Melanoma","0.31098","6.189","SIDM01793","SIDG04819","","Broad"
"DUSP3","Mel-285","Eye","Melanoma","0.31104","5.849","SIDM01793","SIDG07057","","Broad"
"SPATA12","Mel-285","Eye","Melanoma","0.31111","5.85","SIDM01793","SIDG36178","","Broad"
"C8A","Mel-285","Eye","Melanoma","0.31114","5.779","SIDM01793","SIDG02921","","Broad"
"ADD2","Mel-285","Eye","Melanoma","0.31137","5.907","SIDM01793","SIDG00454","","Broad"
"KLHL8","Mel-285","Eye","Melanoma","0.31138","5.907","SIDM01793","SIDG13860","","Broad"
"KLHL35","Mel-285","Eye","Melanoma","0.31138","5.852","SIDM01793","SIDG13885","","Broad"
"C6orf132","Mel-285","Eye","Melanoma","0.31148","5.932","SIDM01793","SIDG02894","","Broad"
"CCNO","Mel-285","Eye","Melanoma","0.31152","5.824","SIDM01793","SIDG03865","","Broad"
"PLCB2","Mel-285","Eye","Melanoma","0.31154","5.825","SIDM01793","SIDG24948","","Broad"
"CPT2","Mel-285","Eye","Melanoma","0.3116","5.782","SIDM01793","SIDG05361","","Broad"
"TEAD2","Mel-285","Eye","Melanoma","0.31163","5.783","SIDM01793","SIDG37421","","Broad"
"CD226","Mel-285","Eye","Melanoma","0.31172","5.892","SIDM01793","SIDG04012","","Broad"
"ANXA11","Mel-285","Eye","Melanoma","0.31177","5.934","SIDM01793","SIDG01161","","Broad"
"GRIN2D","Mel-285","Eye","Melanoma","0.31181","5.828","SIDM01793","SIDG10667","","Broad"
"TP53TG5","Mel-285","Eye","Melanoma","0.31184","5.855","SIDM01793","SIDG38384","","Broad"
"TMEM159","Mel-285","Eye","Melanoma","0.31201","5.654","SIDM01793","SIDG38011","","Broad"
"RAET1E","Mel-285","Eye","Melanoma","0.31201","5.654","SIDM01793","SIDG26624","","Broad"
"LPIN1","Mel-285","Eye","Melanoma","0.31201","5.912","SIDM01793","SIDG16728","","Broad"
"GLI3","Mel-285","Eye","Melanoma","0.31218","5.858","SIDM01793","SIDG10177","","Broad"
"CYP46A1","Mel-285","Eye","Melanoma","0.3122","5.655","SIDM01793","SIDG05990","","Broad"
"DVL2","Mel-285","Eye","Melanoma","0.31226","5.753","SIDM01793","SIDG07167","","Broad"
"GSKIP","Mel-285","Eye","Melanoma","0.31232","5.83","SIDM01793","SIDG10728","","Broad"
"FCSK","Mel-285","Eye","Melanoma","0.31238","5.657","SIDM01793","SIDG09609","","Broad"
"GP5","Mel-285","Eye","Melanoma","0.31239","5.832","SIDM01793","SIDG10432","","Broad"
"DNAAF6","Mel-285","Eye","Melanoma","0.31245","5.831","SIDM01793","SIDG24664","","Broad"
"FMO2","Mel-285","Eye","Melanoma","0.31247","5.86","SIDM01793","SIDG09209","","Broad"
"GLUD2","Mel-285","Eye","Melanoma","0.31248","5.657","SIDM01793","SIDG10227","","Broad"
"UBXN4","Mel-285","Eye","Melanoma","0.3125","5.831","SIDM01793","SIDG40248","","Broad"
"BBS2","Mel-285","Eye","Melanoma","0.31255","5.831","SIDM01793","SIDG02139","","Broad"
"PPP1R32","Mel-285","Eye","Melanoma","0.3126","5.834","SIDM01793","SIDG25574","","Broad"
"SIRT6","Mel-285","Eye","Melanoma","0.31261","5.861","SIDM01793","SIDG34489","","Broad"
"LRRC29","Mel-285","Eye","Melanoma","0.31267","5.899","SIDM01793","SIDG16816","","Broad"
"POMT1","Mel-285","Eye","Melanoma","0.31269","5.834","SIDM01793","SIDG25279","","Broad"
